[23:55:28] [main/INFO]: ModLauncher running: args [--username, JavaJoe, --version, forge-47.2.6, --gameDir, /home/jibbo/Documents/curseforge/minecraft/Instances/TerraFirmaGreg, --assetsDir, /home/jibbo/Documents/curseforge/minecraft/Install/assets, --assetIndex, 5, --uuid, 2fc0b38173b8426b960fc1a589b261a3, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, Mme/zS2FRlmnmC9ahARv2rxlW+TH7l2aiKKYUhjychkuvxGrdSRJZaRKxnXT0Oiq, --xuid, 2535450630550326, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, /home/jibbo/Documents/curseforge/minecraft/Install/quickPlay/java/1728618926937.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23:55:28] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Linux arch amd64 version 6.8.0-45-generic
[23:56:34] [Thread-48/INFO]: [EMI] Reloaded plugin from computercraft in 0ms
[23:56:34] [Thread-48/INFO]: [EMI] Loading plugin from gtceu
[23:56:36] [Render thread/INFO]: Exception when loading additionalplacements:tfc.wood/planks/douglas_fir_slab texture, using material colour.
[23:56:36] [Render thread/INFO]: No texture minecraft:textures/missingno.png
[23:56:37] [Render thread/ERROR]: Error calculating block tint for block state Block{gtceu:gabbro_lead_ore}! Total: 1
java.lang.ArrayIndexOutOfBoundsException: Index -1 out of bounds for length 2
	at it.unimi.dsi.fastutil.ints.IntArrayList.getInt(IntArrayList.java:342) ~[fastutil-8.5.9.jar%23119!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getMaterialARGB(Material.java:368) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getLayerARGB(Material.java:349) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.block.MaterialBlock.lambda$tintedColor$0(MaterialBlock.java:56) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at net.minecraft.client.color.block.BlockColors.m_92577_(BlockColors.java:100) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at xaero.map.biome.BlockTintProvider.getBiomeColor(BlockTintProvider.java:94) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:78) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.Overlay.getPixelColour(Overlay.java:50) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:107) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapBlock.getPixelColour(MapBlock.java:55) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapTileChunk.updateBuffers(MapTileChunk.java:97) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.texture.LeafRegionTexture.preUpload(LeafRegionTexture.java:47) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.MapProcessor.onRenderProcess(MapProcessor.java:480) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEvents.handleRenderTick(ClientEvents.java:88) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEventsForge.renderTick(ClientEventsForge.java:32) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.__ClientEventsForge_renderTick_RenderTickEvent.invoke(.dynamic) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:73) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.event.ForgeEventFactory.onRenderTickEnd(ForgeEventFactory.java:910) ~[forge-1.20.1-47.2.6-universal.jar%23449!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1148) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[23:56:37] [Render thread/ERROR]: Error calculating block tint for block state Block{gtceu:gabbro_bismuth_ore}! Total: 2
java.lang.ArrayIndexOutOfBoundsException: Index -1 out of bounds for length 2
	at it.unimi.dsi.fastutil.ints.IntArrayList.getInt(IntArrayList.java:342) ~[fastutil-8.5.9.jar%23119!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getMaterialARGB(Material.java:368) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getLayerARGB(Material.java:349) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.block.MaterialBlock.lambda$tintedColor$0(MaterialBlock.java:56) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at net.minecraft.client.color.block.BlockColors.m_92577_(BlockColors.java:100) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at xaero.map.biome.BlockTintProvider.getBiomeColor(BlockTintProvider.java:94) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:78) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.Overlay.getPixelColour(Overlay.java:50) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:107) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapBlock.getPixelColour(MapBlock.java:55) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapTileChunk.updateBuffers(MapTileChunk.java:97) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.texture.LeafRegionTexture.preUpload(LeafRegionTexture.java:47) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.MapProcessor.onRenderProcess(MapProcessor.java:480) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEvents.handleRenderTick(ClientEvents.java:88) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEventsForge.renderTick(ClientEventsForge.java:32) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.__ClientEventsForge_renderTick_RenderTickEvent.invoke(.dynamic) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:73) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.event.ForgeEventFactory.onRenderTickEnd(ForgeEventFactory.java:910) ~[forge-1.20.1-47.2.6-universal.jar%23449!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1148) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[23:56:37] [Render thread/ERROR]: Error calculating block tint for block state Block{gtceu:conglomerate_coal_ore}! Total: 3
java.lang.ArrayIndexOutOfBoundsException: Index -1 out of bounds for length 2
	at it.unimi.dsi.fastutil.ints.IntArrayList.getInt(IntArrayList.java:342) ~[fastutil-8.5.9.jar%23119!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getMaterialARGB(Material.java:368) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.data.chemical.material.Material.getLayerARGB(Material.java:349) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at com.gregtechceu.gtceu.api.block.MaterialBlock.lambda$tintedColor$0(MaterialBlock.java:56) ~[gtceu-1.20.1-1.2.3.a.jar%23367!/:?]
	at net.minecraft.client.color.block.BlockColors.m_92577_(BlockColors.java:100) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at xaero.map.biome.BlockTintProvider.getBiomeColor(BlockTintProvider.java:94) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:78) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.Overlay.getPixelColour(Overlay.java:50) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapPixel.getPixelColours(MapPixel.java:107) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapBlock.getPixelColour(MapBlock.java:55) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.MapTileChunk.updateBuffers(MapTileChunk.java:97) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.region.texture.LeafRegionTexture.preUpload(LeafRegionTexture.java:47) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.MapProcessor.onRenderProcess(MapProcessor.java:480) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEvents.handleRenderTick(ClientEvents.java:88) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.ClientEventsForge.renderTick(ClientEventsForge.java:32) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at xaero.map.events.__ClientEventsForge_renderTick_RenderTickEvent.invoke(.dynamic) ~[XaerosWorldMap_1.39.0_Forge_1.20.jar%23441!/:1.39.0]
	at net.minecraftforge.eventbus.ASMEventHandler.invoke(ASMEventHandler.java:73) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:315) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.eventbus.EventBus.post(EventBus.java:296) ~[eventbus-6.0.5.jar%2375!/:?]
	at net.minecraftforge.event.ForgeEventFactory.onRenderTickEnd(ForgeEventFactory.java:910) ~[forge-1.20.1-47.2.6-universal.jar%23449!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1148) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23444!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.2.6.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.2.6.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[23:56:37] [Render thread/ERROR]: Error calculating block tint for block state Block{gtceu:basalt_emerald_ore}! Total: 4
java.lang.ArrayIndexOutOfBoundsException: null
[23:56:38] [Thread-48/INFO]: [EMI] Reloaded plugin from gtceu in 4321ms
[23:56:38] [Thread-48/INFO]: [EMI] Loading plugin from jemi
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Waiting for JEI to finish reloading...
[23:56:38] [Thread-48/INFO]: [EMI] Waiting for JEI to finish...
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] JEI reloaded!
[23:56:38] [Thread-48/INFO]: [EMI] Loading information from JEI...
[23:56:38] [Thread-48/INFO]: [EMI] Processing JEI stacks...
[23:56:38] [Thread-48/INFO]: [EMI] Processing JEI subtypes...
[23:56:38] [Thread-48/INFO]: [EMI] Processing JEI recipes...
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Crafting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Crafting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Anvil
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Anvil
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Blasting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Blasting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Brewing
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Brewing
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Campfire Cooking
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Campfire Cooking
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Compostable
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Compostable
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Fuel
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Fuel
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Smelting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Smelting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Smithing Table
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Smithing Table
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Smoking
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Smoking
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Stonecutting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Stonecutting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for P2P Tunnel Attunement
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for P2P Tunnel Attunement
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Certus Quartz Growth
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Certus Quartz Growth
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Charger
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Charger
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Matter Condenser
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Matter Condenser
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Entropy Manipulator
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Entropy Manipulator
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Inscriber
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Inscriber
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for In-World Transformation
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for In-World Transformation
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Automated Brewing
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Automated Brewing
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Automated Packing
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Automated Packing
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Automated Shaped Crafting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Automated Shaped Crafting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Automated Shapeless Crafting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Automated Shapeless Crafting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Block Cutting
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Block Cutting
[23:56:38] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Crushing
[23:56:38] [Thread-48/INFO]: [EMI] Loading JEI data for Crushing
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Deploying
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Deploying
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Item Draining
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Item Draining
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Bulk Blasting
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Bulk Blasting
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Bulk Haunting
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Bulk Haunting
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Bulk Smoking
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Bulk Smoking
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Bulk Washing
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Bulk Washing
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Manual Item Application
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Manual Item Application
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Mechanical Crafting
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Mechanical Crafting
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Milling
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Milling
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Mixing
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Mixing
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Mysterious Conversion
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Mysterious Conversion
[23:56:39] [Thread-48/INFO]: [EMI] [JEMI] Collecting data for Compacting
[23:56:39] [Thread-48/INFO]: [EMI] Loading JEI data for Compacting
